"","word","FREQcount","CDcount","FREQlow","CDlow","SUBTLWF","Lg10WF","SUBTLCD","Lg10CD","length"
"16177","reek",46,42,44,41,0.9,1.6721,0.5,1.6335,4
"16202","spec",44,42,39,37,0.86,1.6532,0.5,1.6335,4
"16211","swig",48,42,45,39,0.94,1.6902,0.5,1.6335,4
"16220","tote",55,42,45,36,1.08,1.7482,0.5,1.6335,4
"16225","tubs",46,42,42,39,0.9,1.6721,0.5,1.6335,4
"16233","vary",47,42,41,39,0.92,1.6812,0.5,1.6335,4
"16243","wont",81,42,80,41,1.59,1.9138,0.5,1.6335,4
"16252","aids",54,41,41,34,1.06,1.7404,0.49,1.6232,4
"16257","anew",44,41,44,41,0.86,1.6532,0.49,1.6232,4
"16259","anus",56,41,49,39,1.1,1.7559,0.49,1.6232,4
"16295","Corp",66,41,8,5,1.29,1.8261,0.49,1.6232,4
"16302","Davy",143,41,0,0,2.8,2.1584,0.49,1.6232,4
"16316","egos",46,41,45,40,0.9,1.6721,0.49,1.6232,4
"16328","Fiji",75,41,1,1,1.47,1.8808,0.49,1.6232,4
"16367","Kang",352,41,0,0,6.9,2.5478,0.49,1.6232,4
"16436","robs",46,41,40,38,0.9,1.6721,0.49,1.6232,4
"16454","skim",43,41,38,36,0.84,1.6435,0.49,1.6232,4
"16462","Spam",59,41,16,7,1.16,1.7782,0.49,1.6232,4
"16506","amid",45,40,34,31,0.88,1.6628,0.48,1.6128,4
"16521","Bloc",48,40,9,9,0.94,1.6902,0.48,1.6128,4
"16529","brim",45,40,37,36,0.88,1.6628,0.48,1.6128,4
"16563","Dell",124,40,35,13,2.43,2.0969,0.48,1.6128,4
"16576","Elle",165,40,5,3,3.24,2.2201,0.48,1.6128,4
"16578","Ergo",43,40,10,10,0.84,1.6435,0.48,1.6128,4
"16640","moat",60,40,60,40,1.18,1.7853,0.48,1.6128,4
"16644","Mort",128,40,7,7,2.51,2.1106,0.48,1.6128,4
"16648","nook",54,40,51,38,1.06,1.7404,0.48,1.6128,4
"16656","pail",48,40,48,40,0.94,1.6902,0.48,1.6128,4
"16687","rift",55,40,50,38,1.08,1.7482,0.48,1.6128,4
"16717","Tate",130,40,4,4,2.55,2.1173,0.48,1.6128,4
"16723","tram",70,40,63,33,1.37,1.8513,0.48,1.6128,4
"16750","yawn",51,40,41,32,1,1.716,0.48,1.6128,4
"16758","Amos",81,39,1,1,1.59,1.9138,0.46,1.6021,4
"16822","Faux",41,39,0,0,0.8,1.6232,0.46,1.6021,4
"16839","gems",44,39,38,34,0.86,1.6532,0.46,1.6021,4
"16846","grit",48,39,42,34,0.94,1.6902,0.46,1.6021,4
"16849","hazy",41,39,35,35,0.8,1.6232,0.46,1.6021,4
"16855","huff",67,39,37,32,1.31,1.8325,0.46,1.6021,4
"16856","huts",56,39,51,38,1.1,1.7559,0.46,1.6021,4
"16867","Jove",65,39,1,1,1.27,1.8195,0.46,1.6021,4
"16871","Lear",64,39,1,1,1.25,1.8129,0.46,1.6021,4
"16889","morn",45,39,42,36,0.88,1.6628,0.46,1.6021,4
"16891","Nato",94,39,0,0,1.84,1.9777,0.46,1.6021,4
"16892","nigh",42,39,40,37,0.82,1.6335,0.46,1.6021,4
"16895","Oaks",86,39,7,7,1.69,1.9395,0.46,1.6021,4
"16899","Opus",46,39,21,19,0.9,1.6721,0.46,1.6021,4
"16904","pant",49,39,43,37,0.96,1.699,0.46,1.6021,4
"16906","para",67,39,43,31,1.31,1.8325,0.46,1.6021,4
"16927","Roxy",129,39,1,1,2.53,2.1139,0.46,1.6021,4
"16929","Sark",304,39,0,0,5.96,2.4843,0.46,1.6021,4
"16944","spic",59,39,54,35,1.16,1.7782,0.46,1.6021,4
"16975","wail",44,39,38,35,0.86,1.6532,0.46,1.6021,4
"17053","drab",41,38,40,37,0.8,1.6232,0.45,1.5911,4
"17060","eons",44,38,40,34,0.86,1.6532,0.45,1.5911,4
"17067","flak",54,38,44,31,1.06,1.7404,0.45,1.5911,4
"17069","Frau",83,38,3,3,1.63,1.9243,0.45,1.5911,4
"17073","gags",58,38,43,33,1.14,1.7709,0.45,1.5911,4
"17075","gimp",48,38,38,34,0.94,1.6902,0.45,1.5911,4
"17076","glib",41,38,39,37,0.8,1.6232,0.45,1.5911,4
"17091","Iowa",58,38,0,0,1.14,1.7709,0.45,1.5911,4
"17092","isle",62,38,51,31,1.22,1.7993,0.45,1.5911,4
"17101","Lima",61,38,19,15,1.2,1.7924,0.45,1.5911,4
"17166","sash",58,38,50,34,1.14,1.7709,0.45,1.5911,4
"17204","Toto",143,38,2,2,2.8,2.1584,0.45,1.5911,4
"17229","acne",46,37,45,36,0.9,1.6721,0.44,1.5798,4
"17232","airs",39,37,37,35,0.76,1.6021,0.44,1.5798,4
"17250","blot",48,37,45,36,0.94,1.6902,0.44,1.5798,4
"17255","Bros",56,37,27,19,1.1,1.7559,0.44,1.5798,4
"17281","crit",62,37,44,28,1.22,1.7993,0.44,1.5798,4
"17291","Diem",107,37,49,29,2.1,2.0334,0.44,1.5798,4
"17339","Hulk",208,37,9,8,4.08,2.3201,0.44,1.5798,4
"17376","naps",53,37,42,35,1.04,1.7324,0.44,1.5798,4
"17410","rein",39,37,33,31,0.76,1.6021,0.44,1.5798,4
"17459","Tong",116,37,8,7,2.27,2.0682,0.44,1.5798,4
"17478","verb",54,37,54,37,1.06,1.7404,0.44,1.5798,4
"17483","wack",87,37,53,35,1.71,1.9445,0.44,1.5798,4
"17486","Wick",128,37,31,23,2.51,2.1106,0.44,1.5798,4
"17491","zing",60,37,33,25,1.18,1.7853,0.44,1.5798,4
"17492","aced",39,36,33,31,0.76,1.6021,0.43,1.5682,4
"17532","coax",41,36,41,36,0.8,1.6232,0.43,1.5682,4
"17553","Dora",137,36,3,1,2.69,2.1399,0.43,1.5682,4
"17566","Fang",98,36,16,14,1.92,1.9956,0.43,1.5682,4
"17595","icky",61,36,56,31,1.2,1.7924,0.43,1.5682,4
"17603","Iraq",44,36,3,2,0.86,1.6532,0.43,1.5682,4
"17608","kegs",49,36,48,35,0.96,1.699,0.43,1.5682,4
"17609","Klan",58,36,3,1,1.14,1.7709,0.43,1.5682,4
"17621","Mesa",66,36,14,11,1.29,1.8261,0.43,1.5682,4
"17650","perm",51,36,46,33,1,1.716,0.43,1.5682,4
"17688","saga",40,36,37,34,0.78,1.6128,0.43,1.5682,4
"17753","Alto",69,35,12,8,1.35,1.8451,0.42,1.5563,4
"17780","Boca",66,35,3,3,1.29,1.8261,0.42,1.5563,4
"17890","Mmmm",43,35,0,0,0.84,1.6435,0.42,1.5563,4
"17930","putt",58,35,52,33,1.14,1.7709,0.42,1.5563,4
"17962","soot",55,35,44,31,1.08,1.7482,0.42,1.5563,4
"17983","tarp",50,35,45,34,0.98,1.7076,0.42,1.5563,4
"18021","Afro",57,34,17,14,1.12,1.7634,0.41,1.5441,4
"18038","Bane",94,34,24,22,1.84,1.9777,0.41,1.5441,4
"18045","blip",41,34,41,34,0.8,1.6232,0.41,1.5441,4
"18084","coon",64,34,55,31,1.25,1.8129,0.41,1.5441,4
"18137","font",48,34,46,33,0.94,1.6902,0.41,1.5441,4
"18140","fray",48,34,39,32,0.94,1.6902,0.41,1.5441,4
"18156","hive",50,34,50,34,0.98,1.7076,0.41,1.5441,4
"18192","mano",76,34,54,29,1.49,1.8865,0.41,1.5441,4
"18193","Mara",154,34,0,0,3.02,2.1903,0.41,1.5441,4
"18195","Maru",135,34,0,0,2.65,2.1335,0.41,1.5441,4
"18196","Mead",53,34,15,11,1.04,1.7324,0.41,1.5441,4
"18198","mime",58,34,51,33,1.14,1.7709,0.41,1.5441,4
"18232","plop",43,34,34,29,0.84,1.6435,0.41,1.5441,4
"18233","Pong",82,34,18,16,1.61,1.9191,0.41,1.5441,4
"18254","reps",46,34,45,34,0.9,1.6721,0.41,1.5441,4
"18276","slag",39,34,35,33,0.76,1.6021,0.41,1.5441,4
"18285","stub",49,34,46,33,0.96,1.699,0.41,1.5441,4
"18296","Thor",113,34,1,1,2.22,2.0569,0.41,1.5441,4
"18316","vamp",47,34,39,30,0.92,1.6812,0.41,1.5441,4
"18337","ails",39,33,39,33,0.76,1.6021,0.39,1.5315,4
"18395","Dill",90,33,26,23,1.76,1.959,0.39,1.5315,4
"18416","Fife",53,33,5,5,1.04,1.7324,0.39,1.5315,4
"18446","Hoss",107,33,22,11,2.1,2.0334,0.39,1.5315,4
"18474","Keno",43,33,12,9,0.84,1.6435,0.39,1.5315,4
"18488","luau",79,33,61,29,1.55,1.9031,0.39,1.5315,4
"18512","Nemo",255,33,0,0,5,2.4082,0.39,1.5315,4
"18559","Rook",71,33,35,21,1.39,1.8573,0.39,1.5315,4
"18583","Tiki",131,33,36,18,2.57,2.1206,0.39,1.5315,4
"18600","Wynn",102,33,2,1,2,2.0128,0.39,1.5315,4
"18608","amps",49,32,48,32,0.96,1.699,0.38,1.5185,4
"18685","Dirk",137,32,4,3,2.69,2.1399,0.38,1.5185,4
"18689","dodo",51,32,32,27,1,1.716,0.38,1.5185,4
"18690","dole",49,32,31,22,0.96,1.699,0.38,1.5185,4
"18704","exec",55,32,50,31,1.08,1.7482,0.38,1.5185,4
"18720","flux",53,32,40,30,1.04,1.7324,0.38,1.5185,4
"18733","gook",61,32,57,30,1.2,1.7924,0.38,1.5185,4
"18743","Hale",88,32,5,5,1.73,1.9494,0.38,1.5185,4
"18747","hast",68,32,57,29,1.33,1.8388,0.38,1.5185,4
"18775","lode",41,32,38,30,0.8,1.6232,0.38,1.5185,4
"18781","mats",61,32,51,30,1.2,1.7924,0.38,1.5185,4
"18796","oars",55,32,53,32,1.08,1.7482,0.38,1.5185,4
"18798","Paco",101,32,0,0,1.98,2.0086,0.38,1.5185,4
"18815","racy",49,32,43,30,0.96,1.699,0.38,1.5185,4
"18835","Saul",104,32,0,0,2.04,2.0212,0.38,1.5185,4
"18885","tuba",61,32,58,30,1.2,1.7924,0.38,1.5185,4
"18944","bins",39,31,38,30,0.76,1.6021,0.37,1.5051,4
"18949","Bobo",144,31,4,2,2.82,2.1614,0.37,1.5051,4
"18955","Brie",46,31,20,17,0.9,1.6721,0.37,1.5051,4
"18989","deux",40,31,27,21,0.78,1.6128,0.37,1.5051,4
"19029","Guam",43,31,0,0,0.84,1.6435,0.37,1.5051,4
"19069","Levy",99,31,11,10,1.94,2,0.37,1.5051,4
"19093","Nein",55,31,5,5,1.08,1.7482,0.37,1.5051,4
"19106","Pang",81,31,15,13,1.59,1.9138,0.37,1.5051,4
"19167","silo",48,31,40,30,0.94,1.6902,0.37,1.5051,4
"19193","suns",48,31,34,25,0.94,1.6902,0.37,1.5051,4
"19223","Vega",116,31,0,0,2.27,2.0682,0.37,1.5051,4
"19228","Wali",48,31,0,0,0.94,1.6902,0.37,1.5051,4
"19237","Ymca",44,31,0,0,0.86,1.6532,0.37,1.5051,4
"19240","zinc",43,31,33,24,0.84,1.6435,0.37,1.5051,4
"19261","Barb",118,30,4,4,2.31,2.0755,0.36,1.4914,4
"19270","Bess",58,30,0,0,1.14,1.7709,0.36,1.4914,4
"19271","bile",40,30,33,28,0.78,1.6128,0.36,1.4914,4
"19320","dias",65,30,47,29,1.27,1.8195,0.36,1.4914,4
"19328","Drat",46,30,16,12,0.9,1.6721,0.36,1.4914,4
"19394","kook",39,30,34,27,0.76,1.6021,0.36,1.4914,4
"19426","moly",42,30,23,21,0.82,1.6335,0.36,1.4914,4
"19526","tier",54,30,43,27,1.06,1.7404,0.36,1.4914,4
"19533","Ufos",68,30,0,0,1.33,1.8388,0.36,1.4914,4
"19569","Aqua",70,29,20,16,1.37,1.8513,0.35,1.4771,4
"19594","buoy",60,29,60,29,1.18,1.7853,0.35,1.4771,4
"19636","Dada",67,29,11,8,1.31,1.8325,0.35,1.4771,4
"19698","Gran",109,29,12,10,2.14,2.0414,0.35,1.4771,4
"19737","mega",40,29,25,21,0.78,1.6128,0.35,1.4771,4
"19899","yams",44,29,39,26,0.86,1.6532,0.35,1.4771,4
"19900","yous",46,29,44,29,0.9,1.6721,0.35,1.4771,4
"19971","clog",41,28,41,28,0.8,1.6232,0.33,1.4624,4
"19981","Cora",207,28,6,1,4.06,2.3181,0.33,1.4624,4
"19985","Curt",136,28,7,7,2.67,2.1367,0.33,1.4624,4
"19997","Dink",245,28,22,18,4.8,2.3909,0.33,1.4624,4
"20008","dost",59,28,42,22,1.16,1.7782,0.33,1.4624,4
"20011","dune",51,28,29,18,1,1.716,0.33,1.4624,4
"20028","fats",48,28,30,13,0.94,1.6902,0.33,1.4624,4
"20030","Fern",163,28,22,14,3.2,2.2148,0.33,1.4624,4
"20042","Gage",128,28,8,5,2.51,2.1106,0.33,1.4624,4
"20046","Gill",87,28,4,4,1.71,1.9445,0.33,1.4624,4
"20185","Shah",43,28,12,5,0.84,1.6435,0.33,1.4624,4
"20227","tots",46,28,23,16,0.9,1.6721,0.33,1.4624,4
"20262","wino",42,28,37,24,0.82,1.6335,0.33,1.4624,4
"20266","Yogi",39,28,11,8,0.76,1.6021,0.33,1.4624,4
"20282","Arty",55,27,21,19,1.08,1.7482,0.32,1.4472,4
"20293","Biff",150,27,8,4,2.94,2.179,0.32,1.4472,4
"20317","Chug",119,27,36,18,2.33,2.0792,0.32,1.4472,4
"20330","Cong",51,27,2,2,1,1.716,0.32,1.4472,4
"20373","Diva",78,27,36,22,1.53,1.8976,0.32,1.4472,4
"20419","gull",56,27,31,19,1.1,1.7559,0.32,1.4472,4
"20453","Jefe",57,27,26,20,1.12,1.7634,0.32,1.4472,4
"20475","Luce",97,27,1,1,1.9,1.9912,0.32,1.4472,4
"20478","Lupe",82,27,0,0,1.61,1.9191,0.32,1.4472,4
"20519","ogre",71,27,60,26,1.39,1.8573,0.32,1.4472,4
"20570","Riff",57,27,25,19,1.12,1.7634,0.32,1.4472,4
"20575","Rsvp",41,27,11,5,0.8,1.6232,0.32,1.4472,4
"20576","Sade",53,27,0,0,1.04,1.7324,0.32,1.4472,4
"20622","Tiff",44,27,15,14,0.86,1.6532,0.32,1.4472,4
"20653","vino",39,27,34,24,0.76,1.6021,0.32,1.4472,4
"20662","Zulu",50,27,1,1,0.98,1.7076,0.32,1.4472,4
"20681","Ares",161,26,1,1,3.16,2.2095,0.31,1.4314,4
"20686","auld",55,26,42,20,1.08,1.7482,0.31,1.4314,4
"20695","Berg",79,26,5,5,1.55,1.9031,0.31,1.4314,4
"20848","judo",49,26,26,20,0.96,1.699,0.31,1.4314,4
"20851","Kwan",123,26,6,1,2.41,2.0934,0.31,1.4314,4
"20861","Lila",135,26,0,0,2.65,2.1335,0.31,1.4314,4
"20867","Mags",57,26,20,18,1.12,1.7634,0.31,1.4314,4
"20887","Napa",49,26,1,1,0.96,1.699,0.31,1.4314,4
"20901","Okey",57,26,15,3,1.12,1.7634,0.31,1.4314,4
"20919","Pico",46,26,1,1,0.9,1.6721,0.31,1.4314,4
"20963","rims",39,26,38,25,0.76,1.6021,0.31,1.4314,4
"21034","tome",39,26,25,20,0.76,1.6021,0.31,1.4314,4
"21096","Baja",96,25,1,1,1.88,1.9868,0.3,1.415,4
"21102","Bard",41,25,16,13,0.8,1.6232,0.3,1.415,4
"21123","Brit",45,25,9,6,0.88,1.6628,0.3,1.415,4
"21144","Chai",52,25,19,13,1.02,1.7243,0.3,1.415,4
"21250","hiss",47,25,29,21,0.92,1.6812,0.3,1.415,4
"21287","Lowe",77,25,1,1,1.51,1.8921,0.3,1.415,4
"21289","Luna",56,25,7,6,1.1,1.7559,0.3,1.415,4
"21291","Mach",95,25,7,7,1.86,1.9823,0.3,1.415,4
"21304","Muff",49,25,22,21,0.96,1.699,0.3,1.415,4
"21350","pups",46,25,45,24,0.9,1.6721,0.3,1.415,4
"21379","sass",47,25,24,23,0.92,1.6812,0.3,1.415,4
"21495","zoos",39,25,32,22,0.76,1.6021,0.3,1.415,4
"21497","Abel",68,24,2,2,1.33,1.8388,0.29,1.3979,4
"21503","Ahab",41,24,0,0,0.8,1.6232,0.29,1.3979,4
"21546","Boon",108,24,49,18,2.12,2.0374,0.29,1.3979,4
"21569","Carr",77,24,0,0,1.51,1.8921,0.29,1.3979,4
"21570","Cass",90,24,0,0,1.76,1.959,0.29,1.3979,4
"21574","Chun",99,24,0,0,1.94,2,0.29,1.3979,4
"21632","Duff",67,24,18,13,1.31,1.8325,0.29,1.3979,4
"21637","eels",61,24,35,20,1.2,1.7924,0.29,1.3979,4
"21728","Lars",116,24,1,1,2.27,2.0682,0.29,1.3979,4
"21772","Nike",51,24,0,0,1,1.716,0.29,1.3979,4
"21774","Noir",41,24,20,13,0.8,1.6232,0.29,1.3979,4
"21875","Sims",125,24,1,1,2.45,2.1004,0.29,1.3979,4
"21911","Taft",103,24,0,0,2.02,2.017,0.29,1.3979,4
"21936","trig",39,24,29,19,0.76,1.6021,0.29,1.3979,4
"21998","bale",104,23,71,18,2.04,2.0212,0.27,1.3802,4
"22059","Coca",214,23,16,9,4.2,2.3324,0.27,1.3802,4
"22191","Hiro",90,23,0,0,1.76,1.959,0.27,1.3802,4
"22227","kiwi",40,23,22,17,0.78,1.6128,0.27,1.3802,4
"22263","Milt",60,23,9,3,1.18,1.7853,0.27,1.3802,4
"22269","moor",101,23,82,14,1.98,2.0086,0.27,1.3802,4
"22328","Rams",42,23,12,10,0.82,1.6335,0.27,1.3802,4
"22350","Rove",58,23,8,7,1.14,1.7709,0.27,1.3802,4
"22426","toga",47,23,30,20,0.92,1.6812,0.27,1.3802,4
"22442","Veer",55,23,16,15,1.08,1.7482,0.27,1.3802,4
"22457","Whit",99,23,14,13,1.94,2,0.27,1.3802,4
"22531","carp",39,22,23,15,0.76,1.6021,0.26,1.3617,4
"22543","Clem",149,22,1,1,2.92,2.1761,0.26,1.3617,4
"22777","Oink",55,22,26,14,1.08,1.7482,0.26,1.3617,4
"22802","pips",56,22,30,10,1.1,1.7559,0.26,1.3617,4
"22876","Seer",75,22,28,17,1.47,1.8808,0.26,1.3617,4
"22882","Siam",126,22,0,0,2.47,2.1038,0.26,1.3617,4
"22945","tock",47,22,38,18,0.92,1.6812,0.26,1.3617,4
"22946","toke",41,22,36,21,0.8,1.6232,0.26,1.3617,4
"22947","Tori",82,22,0,0,1.61,1.9191,0.26,1.3617,4
"23014","Ajax",53,21,0,0,1.04,1.7324,0.25,1.3424,4
"23016","Allo",66,21,13,7,1.29,1.8261,0.25,1.3424,4
"23019","Amor",43,21,20,14,0.84,1.6435,0.25,1.3424,4
"23083","Char",72,21,6,6,1.41,1.8633,0.25,1.3424,4
"23213","Gaga",52,21,24,18,1.02,1.7243,0.25,1.3424,4
"23283","Kelp",63,21,30,16,1.24,1.8062,0.25,1.3424,4
"23296","Levi",81,21,0,0,1.59,1.9138,0.25,1.3424,4
"23322","Mina",139,21,2,1,2.73,2.1461,0.25,1.3424,4
"23338","Newt",68,21,19,16,1.33,1.8388,0.25,1.3424,4
"23393","purr",39,21,25,20,0.76,1.6021,0.25,1.3424,4
"23525","Vail",81,21,3,3,1.59,1.9138,0.25,1.3424,4
"23593","Bene",41,20,12,10,0.8,1.6232,0.24,1.3222,4
"23606","Bora",58,20,1,1,1.14,1.7709,0.24,1.3222,4
"23612","Bunt",41,20,14,13,0.8,1.6232,0.24,1.3222,4
"23723","Ezra",166,20,0,0,3.25,2.2227,0.24,1.3222,4
"24002","spud",47,20,30,12,0.92,1.6812,0.24,1.3222,4
"24042","ting",66,20,33,8,1.29,1.8261,0.24,1.3222,4
"24044","Toro",135,20,19,7,2.65,2.1335,0.24,1.3222,4
"24078","veto",46,20,24,14,0.9,1.6721,0.24,1.3222,4
"24097","Yuan",111,20,32,6,2.18,2.0492,0.24,1.3222,4
"24105","Acme",64,19,0,0,1.25,1.8129,0.23,1.301,4
"24126","Apex",43,19,18,15,0.84,1.6435,0.23,1.301,4
"24154","Bela",89,19,0,0,1.75,1.9542,0.23,1.301,4
"24323","Gant",124,19,0,0,2.43,2.0969,0.23,1.301,4
"24404","Kemp",116,19,0,0,2.27,2.0682,0.23,1.301,4
"24676","Vale",75,19,5,5,1.47,1.8808,0.23,1.301,4
"24746","Axel",132,18,7,7,2.59,2.1239,0.21,1.2788,4
"24818","Conn",144,18,48,10,2.82,2.1614,0.21,1.2788,4
"25009","Jing",106,18,3,1,2.08,2.0294,0.21,1.2788,4
"25259","sumo",42,18,24,13,0.82,1.6335,0.21,1.2788,4
"25361","Amir",61,17,3,1,1.2,1.7924,0.2,1.2553,4
"25379","Asok",40,17,0,0,0.78,1.6128,0.2,1.2553,4
"25618","Howe",41,17,1,1,0.8,1.6232,0.2,1.2553,4
"25620","Huns",78,17,0,0,1.53,1.8976,0.2,1.2553,4
"25670","Kris",88,17,1,1,1.73,1.9494,0.2,1.2553,4
"25777","Pelt",48,17,15,13,0.94,1.6902,0.2,1.2553,4
"25895","skit",42,17,40,16,0.82,1.6335,0.2,1.2553,4
"25942","Syed",73,17,0,0,1.43,1.8692,0.2,1.2553,4
"25980","Tung",86,17,8,3,1.69,1.9395,0.2,1.2553,4
"26004","Watt",96,17,7,6,1.88,1.9868,0.2,1.2553,4
"26156","Coho",56,16,1,1,1.1,1.7559,0.19,1.2304,4
"26188","Dade",40,16,4,3,0.78,1.6128,0.19,1.2304,4
"26202","Deke",75,16,6,2,1.47,1.8808,0.19,1.2304,4
"26228","dojo",46,16,35,11,0.9,1.6721,0.19,1.2304,4
"26232","Dory",185,16,8,7,3.63,2.2695,0.19,1.2304,4
"26317","Gael",73,16,0,0,1.43,1.8692,0.19,1.2304,4
"26353","Hogg",79,16,0,0,1.55,1.9031,0.19,1.2304,4
"26438","Mali",54,16,0,0,1.06,1.7404,0.19,1.2304,4
"26764","Zion",66,16,0,0,1.29,1.8261,0.19,1.2304,4
"27601","Borg",75,14,0,0,1.47,1.8808,0.17,1.1761,4
"27761","Falk",39,14,1,1,0.76,1.6021,0.17,1.1761,4
"27825","Hing",73,14,32,8,1.43,1.8692,0.17,1.1761,4
"27877","Kern",58,14,1,1,1.14,1.7709,0.17,1.1761,4
"27967","Nite",47,14,7,4,0.92,1.6812,0.17,1.1761,4
"27982","Opal",52,14,6,3,1.02,1.7243,0.17,1.1761,4
"28004","Pard",53,14,19,12,1.04,1.7324,0.17,1.1761,4
"28428","Chia",40,13,1,1,0.78,1.6128,0.15,1.1461,4
"28528","Dodd",53,13,0,0,1.04,1.7324,0.15,1.1461,4
"28806","Mont",41,13,1,1,0.8,1.6232,0.15,1.1461,4
"29197","Ware",112,13,14,8,2.2,2.0531,0.15,1.1461,4
"29387","Chou",55,12,0,0,1.08,1.7482,0.14,1.1139,4
"29397","Cmdr",48,12,0,0,0.94,1.6902,0.14,1.1139,4
"29716","Lats",47,12,3,2,0.92,1.6812,0.14,1.1139,4
"29805","Odin",62,12,0,0,1.22,1.7993,0.14,1.1139,4
"29944","Rebs",39,12,8,3,0.76,1.6021,0.14,1.1139,4
"30192","Vila",58,12,28,2,1.14,1.7709,0.14,1.1139,4
"30547","Dowd",125,11,0,0,2.45,2.1004,0.13,1.0792,4
"30623","Flan",86,11,39,10,1.69,1.9395,0.13,1.0792,4
"30762","Indy",100,11,3,3,1.96,2.0043,0.13,1.0792,4
"30815","Lina",119,11,0,0,2.33,2.0792,0.13,1.0792,4
"30901","Nome",41,11,4,1,0.8,1.6232,0.13,1.0792,4
"31245","Tarn",47,11,2,1,0.92,1.6812,0.13,1.0792,4
"31272","Tink",61,11,2,2,1.2,1.7924,0.13,1.0792,4
"31337","Vole",89,11,8,8,1.75,1.9542,0.13,1.0792,4
"31561","Choy",83,10,3,3,1.63,1.9243,0.12,1.0414,4
"31636","croc",60,10,58,10,1.18,1.7853,0.12,1.0414,4
"31868","Hays",47,10,0,0,0.92,1.6812,0.12,1.0414,4
"31951","Kali",62,10,0,0,1.22,1.7993,0.12,1.0414,4
"31997","Lobo",43,10,2,2,0.84,1.6435,0.12,1.0414,4
"32161","Pita",57,10,11,7,1.12,1.7634,0.12,1.0414,4
"32277","Rune",50,10,11,7,0.98,1.7076,0.12,1.0414,4
"32326","Shay",52,10,3,3,1.02,1.7243,0.12,1.0414,4
"32643","Argo",42,9,0,0,0.82,1.6335,0.11,1,4
"32770","Cady",64,9,0,0,1.25,1.8129,0.11,1,4
"33683","Shih",39,9,2,2,0.76,1.6021,0.11,1,4
"33731","sory",47,9,40,9,0.92,1.6812,0.11,1,4
"34899","Mudd",56,8,1,1,1.1,1.7559,0.1,0.9542,4
"35556","Weir",47,8,4,2,0.92,1.6812,0.1,0.9542,4
"36348","Gump",85,7,0,0,1.67,1.9345,0.08,0.9031,4
"36692","Muir",73,7,0,0,1.43,1.8692,0.08,0.9031,4
"38146","Foss",40,6,0,0,0.78,1.6128,0.07,0.8451,4
"38278","Heng",78,6,2,1,1.53,1.8976,0.07,0.8451,4
"38501","Loki",53,6,0,0,1.04,1.7324,0.07,0.8451,4
"38608","Morg",47,6,1,1,0.92,1.6812,0.07,0.8451,4
"38708","Orcs",54,6,0,0,1.06,1.7404,0.07,0.8451,4
"39296","toon",39,6,24,3,0.76,1.6021,0.07,0.8451,4
"39517","Zira",85,6,0,0,1.67,1.9345,0.07,0.8451,4
"39728","Bink",42,5,0,0,0.82,1.6335,0.06,0.7782,4
"40359","Fico",44,5,6,4,0.86,1.6532,0.06,0.7782,4
"40418","Galt",51,5,0,0,1,1.716,0.06,0.7782,4
"40776","Lilo",79,5,1,1,1.55,1.9031,0.06,0.7782,4
"40792","Lora",99,5,0,0,1.94,2,0.06,0.7782,4
"43133","Feck",42,4,6,3,0.82,1.6335,0.05,0.699,4
"43186","Flor",44,4,5,2,0.86,1.6532,0.05,0.699,4
"43845","Meer",59,4,0,0,1.16,1.7782,0.05,0.699,4
"45166","Tuff",43,4,0,0,0.84,1.6435,0.05,0.699,4
"48102","Moya",45,3,0,0,0.88,1.6628,0.04,0.6021,4
"48135","Naam",93,3,5,2,1.82,1.9731,0.04,0.6021,4
"48159","Nene",48,3,1,1,0.94,1.6902,0.04,0.6021,4
"49247","Smee",54,3,0,0,1.06,1.7404,0.04,0.6021,4
"49536","Tait",46,3,0,0,0.9,1.6721,0.04,0.6021,4
"49542","tane",46,3,41,3,0.9,1.6721,0.04,0.6021,4
"50090","Wiki",67,3,1,1,1.31,1.8325,0.04,0.6021,4
"53679","Koda",42,2,0,0,0.82,1.6335,0.02,0.4771,4
"53695","Kuei",50,2,0,0,0.98,1.7076,0.02,0.4771,4
"54561","Omer",41,2,0,0,0.8,1.6232,0.02,0.4771,4
"56246","Spig",76,2,0,0,1.49,1.8865,0.02,0.4771,4
"57229","Veda",71,2,0,0,1.39,1.8573,0.02,0.4771,4
"61999","Duma",41,1,0,0,0.8,1.6232,0.01,0.301,4
"65234","Jube",67,1,0,0,1.31,1.8325,0.01,0.301,4
"73606","Veta",51,1,0,0,1,1.716,0.01,0.301,4
